variant,tokenizer,model,remove_velocity,hard_quantization,genre_a,genre_b,pair,repeat,fmd,nfmd_trace,nfmd_norm,trace_cov1,trace_cov2,mean_norm1,mean_norm2,full_fmd,full_nfmd_trace,full_nfmd_norm
tok=REMI|model=MusicBERT|vel=on|quant=off,REMI,MusicBERT,False,False,rock,electronic,rock_vs_electronic,0,6.8943262767583775,0.18362181412455242,0.002393323897134903,18.01105517387499,19.535280535900164,26.850242614746094,26.821435928344727,6.499567596497897,0.17047601485961664,0.0022573455387233134
tok=REMI|model=MusicBERT|vel=on|quant=off,REMI,MusicBERT,False,False,rock,electronic,rock_vs_electronic,1,7.406296211534496,0.19204251160568347,0.0025730780136236715,18.696178723084543,19.869741653658267,26.8364315032959,26.814104080200195,6.499567596497897,0.17047601485961664,0.0022573455387233134
tok=REMI|model=MusicBERT|vel=on|quant=off,REMI,MusicBERT,False,False,rock,electronic,rock_vs_electronic,2,7.110330681738134,0.1856415448469396,0.002469699255320735,18.090873198136336,20.210524733024826,26.847732543945312,26.8088321685791,6.499567596497897,0.17047601485961664,0.0022573455387233134
tok=REMI|model=MusicBERT|vel=on|quant=off,REMI,MusicBERT,False,False,rock,electronic,rock_vs_electronic,3,7.069649115121791,0.18106862400251755,0.002456670719959615,18.77415784234689,20.269873966408085,26.835538864135742,26.808992385864258,6.499567596497897,0.17047601485961664,0.0022573455387233134
tok=REMI|model=MusicBERT|vel=on|quant=off,REMI,MusicBERT,False,False,rock,electronic,rock_vs_electronic,4,7.598828606920264,0.19567876286268254,0.00264042917757317,18.760180242574595,20.072999688416374,26.8354434967041,26.81039810180664,6.499567596497897,0.17047601485961664,0.0022573455387233134
tok=REMI|model=MusicBERT|vel=on|quant=off,REMI,MusicBERT,False,False,rock,electronic,rock_vs_electronic,5,6.841280772469553,0.1778150391307524,0.0023765109706707886,18.774150629012773,19.69998972443037,26.83559799194336,26.8179931640625,6.499567596497897,0.17047601485961664,0.0022573455387233134
tok=REMI|model=MusicBERT|vel=on|quant=off,REMI,MusicBERT,False,False,rock,electronic,rock_vs_electronic,6,7.411074120363011,0.1973356530252167,0.002572837257105118,17.430713542561165,20.124963836305497,26.86011505126953,26.81023406982422,6.499567596497897,0.17047601485961664,0.0022573455387233134
tok=REMI|model=MusicBERT|vel=on|quant=off,REMI,MusicBERT,False,False,rock,electronic,rock_vs_electronic,7,7.157444964505878,0.19408307480895529,0.0024835293687009963,17.50810921211936,19.37014496615597,26.859243392944336,26.82469367980957,6.499567596497897,0.17047601485961664,0.0022573455387233134
tok=REMI|model=MusicBERT|vel=on|quant=off,REMI,MusicBERT,False,False,rock,electronic,rock_vs_electronic,8,7.305818153091664,0.18603242769975467,0.002539242498577425,18.96433735075611,20.30740813698661,26.832124710083008,26.80708122253418,6.499567596497897,0.17047601485961664,0.0022573455387233134
tok=REMI|model=MusicBERT|vel=on|quant=off,REMI,MusicBERT,False,False,rock,electronic,rock_vs_electronic,9,6.977485737729225,0.1844499241316422,0.0024227338990877923,18.132695407647535,19.69592268790333,26.847068786621094,26.8186092376709,6.499567596497897,0.17047601485961664,0.0022573455387233134
tok=REMI|model=MusicBERT|vel=on|quant=off,REMI,MusicBERT,False,False,rock,country,rock_vs_country,0,7.249067217665928,0.2329232177814054,0.002505058772410697,18.72663653833007,12.39549583951239,26.83540916442871,26.958375930786133,6.379600372526525,0.20684721170492906,0.002204216341056956
tok=REMI|model=MusicBERT|vel=on|quant=off,REMI,MusicBERT,False,False,rock,country,rock_vs_country,1,6.7492496866440845,0.21284811755135594,0.002333338871420646,18.432514364894118,13.276714564582448,26.84123420715332,26.94099998474121,6.379600372526525,0.20684721170492906,0.002204216341056956
tok=REMI|model=MusicBERT|vel=on|quant=off,REMI,MusicBERT,False,False,rock,country,rock_vs_country,2,7.305101064576647,0.23469920827690724,0.002524485392716977,18.626281136466442,12.499094693339531,26.837839126586914,26.95527458190918,6.379600372526525,0.20684721170492906,0.002204216341056956
tok=REMI|model=MusicBERT|vel=on|quant=off,REMI,MusicBERT,False,False,rock,country,rock_vs_country,3,7.079950655049693,0.23292756727760575,0.002445352018565815,18.219218881842465,12.176284483423554,26.845481872558594,26.962217330932617,6.379600372526525,0.20684721170492906,0.002204216341056956
tok=REMI|model=MusicBERT|vel=on|quant=off,REMI,MusicBERT,False,False,rock,country,rock_vs_country,4,6.783303448212191,0.21816765273134822,0.0023441002212670936,18.35296276179926,12.739196700378915,26.8432674407959,26.950571060180664,6.379600372526525,0.20684721170492906,0.002204216341056956
tok=REMI|model=MusicBERT|vel=on|quant=off,REMI,MusicBERT,False,False,rock,country,rock_vs_country,5,7.068449518997177,0.22459248938994825,0.0024432328292957116,18.68595257602164,12.786379994835595,26.837331771850586,26.9499568939209,6.379600372526525,0.20684721170492906,0.002204216341056956
tok=REMI|model=MusicBERT|vel=on|quant=off,REMI,MusicBERT,False,False,rock,country,rock_vs_country,6,7.080961305468239,0.23410731226307332,0.0024454209173048577,17.972503790604577,12.274143514077444,26.84970474243164,26.961076736450195,6.379600372526525,0.20684721170492906,0.002204216341056956
tok=REMI|model=MusicBERT|vel=on|quant=off,REMI,MusicBERT,False,False,rock,country,rock_vs_country,7,7.40906417612495,0.23611839671597493,0.0025607681709916416,18.64575202140678,12.732845661675317,26.837114334106445,26.952266693115234,6.379600372526525,0.20684721170492906,0.002204216341056956
tok=REMI|model=MusicBERT|vel=on|quant=off,REMI,MusicBERT,False,False,rock,country,rock_vs_country,8,7.090366273228025,0.22428288730195725,0.0024508868203987092,18.761438664425256,12.852057837793836,26.836483001708984,26.9499454498291,6.379600372526525,0.20684721170492906,0.002204216341056956
tok=REMI|model=MusicBERT|vel=on|quant=off,REMI,MusicBERT,False,False,rock,country,rock_vs_country,9,6.9778821526274335,0.22618786458364884,0.0024108692464184793,18.208783884392652,12.641156564321706,26.84602165222168,26.953075408935547,6.379600372526525,0.20684721170492906,0.002204216341056956
tok=REMI|model=MusicBERT|vel=on|quant=off,REMI,MusicBERT,False,False,jazz,electronic,jazz_vs_electronic,0,7.332571293321177,0.20695144133880636,0.002541917359689491,15.36381111023711,20.067550207593996,26.898229598999023,26.810815811157227,6.784834314962637,0.19024413287366937,0.002352539154654016
tok=REMI|model=MusicBERT|vel=on|quant=off,REMI,MusicBERT,False,False,jazz,electronic,jazz_vs_electronic,1,7.614269248212949,0.21287180302858774,0.0026401334183498914,15.937702261266942,19.831568914542032,26.886951446533203,26.816373825073242,6.784834314962637,0.19024413287366937,0.002352539154654016
tok=REMI|model=MusicBERT|vel=on|quant=off,REMI,MusicBERT,False,False,jazz,electronic,jazz_vs_electronic,2,7.818799306320784,0.225925281134999,0.0027090183240814454,15.48293034666861,19.124968632325036,26.894590377807617,26.828880310058594,6.784834314962637,0.19024413287366937,0.002352539154654016
tok=REMI|model=MusicBERT|vel=on|quant=off,REMI,MusicBERT,False,False,jazz,electronic,jazz_vs_electronic,3,7.35108295504644,0.2075619698051152,0.00254837191862826,15.687441904397266,19.72888682840742,26.890710830688477,26.817941665649414,6.784834314962637,0.19024413287366937,0.002352539154654016
tok=REMI|model=MusicBERT|vel=on|quant=off,REMI,MusicBERT,False,False,jazz,electronic,jazz_vs_electronic,4,7.3617900028880285,0.21214972517231784,0.002550796480232732,15.778448556045394,18.922468435048714,26.889204025268555,26.832998275756836,6.784834314962637,0.19024413287366937,0.002352539154654016
tok=REMI|model=MusicBERT|vel=on|quant=off,REMI,MusicBERT,False,False,jazz,electronic,jazz_vs_electronic,5,7.575925074734336,0.21268990632122106,0.0026267034385212573,15.483723062240166,20.135856661926795,26.894643783569336,26.81005859375,6.784834314962637,0.19024413287366937,0.002352539154654016
tok=REMI|model=MusicBERT|vel=on|quant=off,REMI,MusicBERT,False,False,jazz,electronic,jazz_vs_electronic,6,7.361520515459532,0.20280659437794712,0.0025534400352110183,16.063851837919778,20.234378690722302,26.884658813476562,26.808744430541992,6.784834314962637,0.19024413287366937,0.002352539154654016
tok=REMI|model=MusicBERT|vel=on|quant=off,REMI,MusicBERT,False,False,jazz,electronic,jazz_vs_electronic,7,7.375120412045639,0.20872803550501784,0.002556485906519138,15.82948637035128,19.50414954588548,26.888166427612305,26.822786331176758,6.784834314962637,0.19024413287366937,0.002352539154654016
tok=REMI|model=MusicBERT|vel=on|quant=off,REMI,MusicBERT,False,False,jazz,electronic,jazz_vs_electronic,8,7.3729593430565,0.20577032945471224,0.0025566633257881268,15.982654975914429,19.848357991770047,26.886001586914062,26.815217971801758,6.784834314962637,0.19024413287366937,0.002352539154654016
tok=REMI|model=MusicBERT|vel=on|quant=off,REMI,MusicBERT,False,False,jazz,electronic,jazz_vs_electronic,9,7.7072933366416265,0.21576743742110915,0.0026724443125844114,15.625777162153426,20.094595794769866,26.891780853271484,26.81097984313965,6.784834314962637,0.19024413287366937,0.002352539154654016
tok=REMI|model=MusicBERT|vel=on|quant=off,REMI,MusicBERT,False,False,jazz,country,jazz_vs_country,0,5.8405775758226,0.20584326416171336,0.002014608276245196,15.851360325726148,12.522546392125744,26.88810157775879,26.955312728881836,5.392121656877045,0.18999773967475087,0.0018599716066649177
tok=REMI|model=MusicBERT|vel=on|quant=off,REMI,MusicBERT,False,False,jazz,country,jazz_vs_country,1,5.9115516079065,0.20288110778977358,0.002040211947366852,15.901702087252994,13.236307224250167,26.887008666992188,26.941593170166016,5.392121656877045,0.18999773967475087,0.0018599716066649177
tok=REMI|model=MusicBERT|vel=on|quant=off,REMI,MusicBERT,False,False,jazz,country,jazz_vs_country,2,6.137537773458927,0.22145699959064996,0.0021160712249073087,15.608935640507838,12.105418770523645,26.892230987548828,26.963502883911133,5.392121656877045,0.18999773967475087,0.0018599716066649177
tok=REMI|model=MusicBERT|vel=on|quant=off,REMI,MusicBERT,False,False,jazz,country,jazz_vs_country,3,6.038037999704205,0.2120264139353355,0.002082891703170006,15.864384522483753,12.613378637467182,26.888612747192383,26.95256805419922,5.392121656877045,0.18999773967475087,0.0018599716066649177
tok=REMI|model=MusicBERT|vel=on|quant=off,REMI,MusicBERT,False,False,jazz,country,jazz_vs_country,4,5.880991233138715,0.20987238694451632,0.0020279863161238414,15.574318411265978,12.447430036725255,26.894302368164062,26.956571578979492,5.392121656877045,0.18999773967475087,0.0018599716066649177
tok=REMI|model=MusicBERT|vel=on|quant=off,REMI,MusicBERT,False,False,jazz,country,jazz_vs_country,5,5.995518246724032,0.21029634024485008,0.002068182842071424,15.702252989319202,12.807602387828073,26.892024993896484,26.949691772460938,5.392121656877045,0.18999773967475087,0.0018599716066649177
tok=REMI|model=MusicBERT|vel=on|quant=off,REMI,MusicBERT,False,False,jazz,country,jazz_vs_country,6,5.93971103218907,0.2052658269257907,0.0020496201413213815,15.829864103061382,13.10681338069942,26.888059616088867,26.944616317749023,5.392121656877045,0.18999773967475087,0.0018599716066649177
tok=REMI|model=MusicBERT|vel=on|quant=off,REMI,MusicBERT,False,False,jazz,country,jazz_vs_country,7,6.15819526134365,0.21979209745018277,0.002123542813874679,15.648543053508257,12.369731182850227,26.89202117919922,26.95928192138672,5.392121656877045,0.18999773967475087,0.0018599716066649177
tok=REMI|model=MusicBERT|vel=on|quant=off,REMI,MusicBERT,False,False,jazz,country,jazz_vs_country,8,6.075731472687426,0.21242050483086944,0.0020960807332180225,16.143630968175252,12.458746554300568,26.883094787597656,26.9556941986084,5.392121656877045,0.18999773967475087,0.0018599716066649177
tok=REMI|model=MusicBERT|vel=on|quant=off,REMI,MusicBERT,False,False,jazz,country,jazz_vs_country,9,5.823533163761919,0.20390580814310202,0.0020089255033718867,16.016764339752807,12.543153677270706,26.885744094848633,26.95503807067871,5.392121656877045,0.18999773967475087,0.0018599716066649177
tok=REMI|model=MusicBERT|vel=on|quant=off,REMI,MusicBERT,False,False,electronic,country,electronic_vs_country,0,8.831379044884823,0.27204055580991643,0.003054580805326467,20.15680683561283,12.30665810104755,26.809465408325195,26.960338592529297,7.9780154095380915,0.24578499564146228,0.00275957036943161
tok=REMI|model=MusicBERT|vel=on|quant=off,REMI,MusicBERT,False,False,electronic,country,electronic_vs_country,1,8.784350550574644,0.26976609561403253,0.0030386356620716094,20.277895870523725,12.284945396018685,26.80725860595703,26.959705352783203,7.9780154095380915,0.24578499564146228,0.00275957036943161
tok=REMI|model=MusicBERT|vel=on|quant=off,REMI,MusicBERT,False,False,electronic,country,electronic_vs_country,2,8.833350730132736,0.27592911577780627,0.003054310783590355,19.838249556440843,12.174866222344352,26.81626319885254,26.9619197845459,7.9780154095380915,0.24578499564146228,0.00275957036943161
tok=REMI|model=MusicBERT|vel=on|quant=off,REMI,MusicBERT,False,False,electronic,country,electronic_vs_country,3,8.68338161097994,0.26753535957434743,0.003003404302212374,20.132736280032816,12.32421305479651,26.810638427734375,26.95905303955078,7.9780154095380915,0.24578499564146228,0.00275957036943161
tok=REMI|model=MusicBERT|vel=on|quant=off,REMI,MusicBERT,False,False,electronic,country,electronic_vs_country,4,8.515265252598496,0.2642730711914641,0.0029449800738415664,19.403396983759993,12.818067027717905,26.822406768798828,26.949806213378906,7.9780154095380915,0.24578499564146228,0.00275957036943161
tok=REMI|model=MusicBERT|vel=on|quant=off,REMI,MusicBERT,False,False,electronic,country,electronic_vs_country,5,8.522337390905228,0.26079551022346203,0.0029481936928114814,19.911676571179264,12.76656004264466,26.814510345458984,26.950700759887695,7.9780154095380915,0.24578499564146228,0.00275957036943161
tok=REMI|model=MusicBERT|vel=on|quant=off,REMI,MusicBERT,False,False,electronic,country,electronic_vs_country,6,8.290693222979634,0.2603606608821357,0.0028664343487345735,19.249258184182878,12.593852041800147,26.826372146606445,26.954076766967773,7.9780154095380915,0.24578499564146228,0.00275957036943161
tok=REMI|model=MusicBERT|vel=on|quant=off,REMI,MusicBERT,False,False,electronic,country,electronic_vs_country,7,8.316992541680687,0.25378014124021103,0.002877321400216336,19.66463150499073,13.107800967605247,26.819135665893555,26.944541931152344,7.9780154095380915,0.24578499564146228,0.00275957036943161
tok=REMI|model=MusicBERT|vel=on|quant=off,REMI,MusicBERT,False,False,electronic,country,electronic_vs_country,8,8.637971082749772,0.2671823708346819,0.0029873579811793773,19.483441561261802,12.846427568069654,26.824174880981445,26.94857406616211,7.9780154095380915,0.24578499564146228,0.00275957036943161
tok=REMI|model=MusicBERT|vel=on|quant=off,REMI,MusicBERT,False,False,electronic,country,electronic_vs_country,9,8.873024594754874,0.26646113335482685,0.003070968691822442,20.50007068423695,12.799437139064679,26.803531646728516,26.948904037475586,7.9780154095380915,0.24578499564146228,0.00275957036943161
tok=REMI|model=MusicBERT|vel=off|quant=off,REMI,MusicBERT,True,False,rock,jazz,rock_vs_jazz,0,5.650402711976589,0.18549095950096023,0.0019529982865059015,16.419259360786924,14.042617202784031,26.87250328063965,26.91591453552246,4.914773879130138,0.1606715520374791,0.0016990185032696094
tok=REMI|model=MusicBERT|vel=off|quant=off,REMI,MusicBERT,True,False,rock,jazz,rock_vs_jazz,1,5.5541361468502615,0.17569076652467383,0.0019213543278070169,17.15754994944333,14.455586339481929,26.85862922668457,26.90697479248047,4.914773879130138,0.1606715520374791,0.0016990185032696094
tok=REMI|model=MusicBERT|vel=off|quant=off,REMI,MusicBERT,True,False,rock,jazz,rock_vs_jazz,2,5.379582358655071,0.17697075362906312,0.001859508980081429,16.43973219698468,13.958411272138273,26.86948585510254,26.91724395751953,4.914773879130138,0.1606715520374791,0.0016990185032696094
tok=REMI|model=MusicBERT|vel=off|quant=off,REMI,MusicBERT,True,False,rock,jazz,rock_vs_jazz,3,5.35613205128287,0.17717597596294085,0.0018510456401768273,16.07218294446239,14.158394435865908,26.877830505371094,26.914093017578125,4.914773879130138,0.1606715520374791,0.0016990185032696094
tok=REMI|model=MusicBERT|vel=off|quant=off,REMI,MusicBERT,True,False,rock,jazz,rock_vs_jazz,4,5.617481175892447,0.1861813167021987,0.0019412982493675207,16.288600629136873,13.883498673811648,26.873926162719727,26.9189395904541,4.914773879130138,0.1606715520374791,0.0016990185032696094
tok=REMI|model=MusicBERT|vel=off|quant=off,REMI,MusicBERT,True,False,rock,jazz,rock_vs_jazz,5,5.7329441120283136,0.1853860595251505,0.001982273240144695,16.677647562748287,14.246706332645616,26.866830825805664,26.91147232055664,4.914773879130138,0.1606715520374791,0.0016990185032696094
tok=REMI|model=MusicBERT|vel=off|quant=off,REMI,MusicBERT,True,False,rock,jazz,rock_vs_jazz,6,5.307737685955413,0.17311286262826056,0.0018348861894444382,16.396119588916683,14.2644425748155,26.8720760345459,26.91156005859375,4.914773879130138,0.1606715520374791,0.0016990185032696094
tok=REMI|model=MusicBERT|vel=off|quant=off,REMI,MusicBERT,True,False,rock,jazz,rock_vs_jazz,7,5.258997886655816,0.17539654499523377,0.0018171592730629926,15.665752305444105,14.317722493325302,26.8854923248291,26.911128997802734,4.914773879130138,0.1606715520374791,0.0016990185032696094
tok=REMI|model=MusicBERT|vel=off|quant=off,REMI,MusicBERT,True,False,rock,jazz,rock_vs_jazz,8,5.591206259412729,0.18252238472917787,0.001932748918208424,16.331095396532987,14.301893908909307,26.873319625854492,26.912158966064453,4.914773879130138,0.1606715520374791,0.0016990185032696094
tok=REMI|model=MusicBERT|vel=off|quant=off,REMI,MusicBERT,True,False,rock,jazz,rock_vs_jazz,9,5.4035246438619495,0.17750174098790233,0.0018677366641905702,16.3759276192828,14.066166152801543,26.87200927734375,26.915414810180664,4.914773879130138,0.1606715520374791,0.0016990185032696094
tok=REMI|model=MusicBERT|vel=off|quant=off,REMI,MusicBERT,True,False,rock,electronic,rock_vs_electronic,0,6.344913495060084,0.18148793889656364,0.0022000621491231323,16.522702718961202,18.43782156511407,26.86903190612793,26.833576202392578,5.7153184093658425,0.16342121812059723,0.001981867433613015
tok=REMI|model=MusicBERT|vel=off|quant=off,REMI,MusicBERT,True,False,rock,electronic,rock_vs_electronic,1,6.382850571024811,0.1780463368698007,0.0022146481014387633,16.98070596265584,18.868672818399194,26.860980987548828,26.824268341064453,5.7153184093658425,0.16342121812059723,0.001981867433613015
tok=REMI|model=MusicBERT|vel=off|quant=off,REMI,MusicBERT,True,False,rock,electronic,rock_vs_electronic,2,6.730215054024438,0.18904408526621105,0.0023346742627743315,16.59241576239642,19.008883503576264,26.868412017822266,26.822566986083984,5.7153184093658425,0.16342121812059723,0.001981867433613015
tok=REMI|model=MusicBERT|vel=off|quant=off,REMI,MusicBERT,True,False,rock,electronic,rock_vs_electronic,3,6.142887607138611,0.1778026878998335,0.0021294481037180514,16.30652469184973,18.242377125648407,26.87339210510254,26.83631134033203,5.7153184093658425,0.16342121812059723,0.001981867433613015
tok=REMI|model=MusicBERT|vel=off|quant=off,REMI,MusicBERT,True,False,rock,electronic,rock_vs_electronic,4,5.989408271956965,0.17490702885414336,0.002075809286798576,16.471457311701236,17.771925079475217,26.8702335357666,26.845094680786133,5.7153184093658425,0.16342121812059723,0.001981867433613015
tok=REMI|model=MusicBERT|vel=off|quant=off,REMI,MusicBERT,True,False,rock,electronic,rock_vs_electronic,5,6.4826755726286045,0.1852788988446509,0.002247840573768681,16.282846689703057,18.705895218052316,26.87471580505371,26.827770233154297,5.7153184093658425,0.16342121812059723,0.001981867433613015
tok=REMI|model=MusicBERT|vel=off|quant=off,REMI,MusicBERT,True,False,rock,electronic,rock_vs_electronic,6,6.071020046079909,0.1720588752756841,0.002105473283407698,16.927420856382057,18.357129483450862,26.86285972595215,26.834875106811523,5.7153184093658425,0.16342121812059723,0.001981867433613015
tok=REMI|model=MusicBERT|vel=off|quant=off,REMI,MusicBERT,True,False,rock,electronic,rock_vs_electronic,7,6.165313625573834,0.17983379950611933,0.0021368346623262444,15.623007075217187,18.660390386804643,26.886655807495117,26.827917098999023,5.7153184093658425,0.16342121812059723,0.001981867433613015
tok=REMI|model=MusicBERT|vel=off|quant=off,REMI,MusicBERT,True,False,rock,electronic,rock_vs_electronic,8,6.324689182946347,0.17816094156735432,0.0021939002946591095,16.838743701956,18.661120226161362,26.863624572753906,26.828569412231445,5.7153184093658425,0.16342121812059723,0.001981867433613015
tok=REMI|model=MusicBERT|vel=off|quant=off,REMI,MusicBERT,True,False,rock,electronic,rock_vs_electronic,9,6.163572932042769,0.18094143732497647,0.002135890502579853,16.394928461281552,17.66898206780748,26.871145248413086,26.847713470458984,5.7153184093658425,0.16342121812059723,0.001981867433613015
tok=REMI|model=MusicBERT|vel=off|quant=off,REMI,MusicBERT,True,False,rock,country,rock_vs_country,0,5.510689838199497,0.19922398670782493,0.0019009000293044051,16.075625302328767,11.585149533390616,26.878171920776367,26.964096069335938,5.1460879950125005,0.18371427761614822,0.001775621913690149
tok=REMI|model=MusicBERT|vel=off|quant=off,REMI,MusicBERT,True,False,rock,country,rock_vs_country,1,5.610317364792838,0.20170723442280766,0.001935499569545753,16.568446661086547,11.245713702804013,26.868803024291992,26.9702205657959,5.1460879950125005,0.18371427761614822,0.001775621913690149
tok=REMI|model=MusicBERT|vel=off|quant=off,REMI,MusicBERT,True,False,rock,country,rock_vs_country,2,5.276187079658246,0.19356864803591312,0.00181949650571781,15.711449741205868,11.545996819454858,26.884973526000977,26.964874267578125,5.1460879950125005,0.18371427761614822,0.001775621913690149
tok=REMI|model=MusicBERT|vel=off|quant=off,REMI,MusicBERT,True,False,rock,country,rock_vs_country,3,5.2959937610920065,0.189322289412192,0.0018272018787534566,16.01030075725408,11.963128982767618,26.87976837158203,26.957183837890625,5.1460879950125005,0.18371427761614822,0.001775621913690149
tok=REMI|model=MusicBERT|vel=off|quant=off,REMI,MusicBERT,True,False,rock,country,rock_vs_country,4,5.96656049862608,0.2139478851517707,0.002058448650757765,16.65256005128888,11.23535524356674,26.866870880126953,26.971511840820312,5.1460879950125005,0.18371427761614822,0.001775621913690149
tok=REMI|model=MusicBERT|vel=off|quant=off,REMI,MusicBERT,True,False,rock,country,rock_vs_country,5,5.524568854049022,0.19637086311864202,0.001906253411696983,16.408175821612673,11.725167212639944,26.87224578857422,26.9620304107666,5.1460879950125005,0.18371427761614822,0.001775621913690149
tok=REMI|model=MusicBERT|vel=off|quant=off,REMI,MusicBERT,True,False,rock,country,rock_vs_country,6,5.667476828679195,0.20081527157445583,0.0019558597155966417,16.79281238217386,11.429527404259552,26.864404678344727,26.96579933166504,5.1460879950125005,0.18371427761614822,0.001775621913690149
tok=REMI|model=MusicBERT|vel=off|quant=off,REMI,MusicBERT,True,False,rock,country,rock_vs_country,7,5.529906213980439,0.20432454230887212,0.0019068102988405878,15.657527901770482,11.406799033664534,26.885141372680664,26.967267990112305,5.1460879950125005,0.18371427761614822,0.001775621913690149
tok=REMI|model=MusicBERT|vel=off|quant=off,REMI,MusicBERT,True,False,rock,country,rock_vs_country,8,5.624756187318642,0.2046033197404196,0.001940063043360397,16.291602973319975,11.199427936905604,26.873165130615234,26.971654891967773,5.1460879950125005,0.18371427761614822,0.001775621913690149
tok=REMI|model=MusicBERT|vel=off|quant=off,REMI,MusicBERT,True,False,rock,country,rock_vs_country,9,5.638385783793527,0.1992156961840914,0.001945789991180466,16.463139403208714,11.83977995402508,26.870677947998047,26.959945678710938,5.1460879950125005,0.18371427761614822,0.001775621913690149
tok=REMI|model=MusicBERT|vel=off|quant=off,REMI,MusicBERT,True,False,jazz,electronic,jazz_vs_electronic,0,6.155485877762544,0.19302714437520616,0.0021298923429940823,14.158655810896805,17.730568358515924,26.91403579711914,26.845108032226562,5.825646860196102,0.17815947670399399,0.0020169521537758976
tok=REMI|model=MusicBERT|vel=off|quant=off,REMI,MusicBERT,True,False,jazz,electronic,jazz_vs_electronic,1,6.038647921816583,0.192305476182621,0.002088684069531453,14.120809251214858,17.280521806471924,26.915138244628906,26.854049682617188,5.825646860196102,0.17815947670399399,0.0020169521537758976
tok=REMI|model=MusicBERT|vel=off|quant=off,REMI,MusicBERT,True,False,jazz,electronic,jazz_vs_electronic,2,6.5014028671710555,0.19673077342667036,0.002251398273323551,14.277144539671568,18.77006385548271,26.91106605529785,26.82642364501953,5.825646860196102,0.17815947670399399,0.0020169521537758976
tok=REMI|model=MusicBERT|vel=off|quant=off,REMI,MusicBERT,True,False,jazz,electronic,jazz_vs_electronic,3,6.508058362020179,0.1955018027948512,0.0022540755241166745,14.083748009204715,19.205246102268404,26.91433334350586,26.818716049194336,5.825646860196102,0.17815947670399399,0.0020169521537758976
tok=REMI|model=MusicBERT|vel=off|quant=off,REMI,MusicBERT,True,False,jazz,electronic,jazz_vs_electronic,4,6.162652635260034,0.18581834191252233,0.0021342184362018925,14.521005907500847,18.643925884653587,26.907024383544922,26.828861236572266,5.825646860196102,0.17815947670399399,0.0020169521537758976
